"","EIN","ACCPER","ACTIV1","ACTIV2","ACTIV3","ADDRESS","AFCD","ASS_BOY","ASS_EOY","BOND_BOY","BOND_EOY","CENSUSTRACT","CITY","CLASSCD","COMPENS","COMPENSP","CONT","CONTACT","CONTP","DEDUCTCD","DIREXP","EOSTATUS","EPOSTCARD","EXPS","EXPSP","FILENAME","FIPS","FISYR","FISYRP","FNDNCD","FRCD","FUNDBAL","FUNDFEES","FUNDFEESP","FUNDINC","FUNDINCP","GFTGRNTSRCVD170","GOODS","GRPROF","GRPROFP","GRREC","GRRECMEM","GRRECOTH","GRRECPUB","GRSINC170","GRSINCFNDRSNG","GRSINCGAMING","GRSRCPTSADMISSN509","GRSRCPTSRELATED170","GRSRNTSPRSNL","GRSRNTSREAL","INITFEES","INPRIOR","INPRIORSRC","INVENTG","INVINC","INVINCP","LATITUDE","LESSDIRFNDRSNG","LESSDIRGAMING","LEVEL1","LEVEL2","LEVEL3","LEVEL4","LIAB_BOY","LIAB_EOY","LONGITUDE","MAJGRPB","MANUALLY_FIXED","MRTG_BOY","MRTG_EOY","MSA_NECH","NAICS","NAME","NCCSKEY","NCCSKEY2","NETA_BOY","NETGNLS","NETINC","NETINCFNDRSNG","NETINCGAMING","NETINCP","NETRENT","NETRENTP","NTEE1","NTEECC","NTEEFINAL","NTEEFINAL1","NTEEIRS","NTEESRC","NTMAJ10","NTMAJ12","NTMAJ5","ORGCD","OTHCHGS","OTHINC","OTHINCP","OTHSAL","OTHSALP","OUTNCCS","OUTREAS","PAYTAX","PAYTAXP","PMSA","PROGREV","PROGREVP","Q78A","RANDNUM","REASON","RENTEXP","RENTINC","RETEARN","RETE_BOY","RNTLEXPNSPRSNL","RNTLEXPNSREAL","RNTLINCPRSNL","RNTLINCREAL","ROYALTSINC","RULEDATE","SALEOTHE","SALEOTHG","SALEOTHN","SALEOTHNP","SALESECN","SALESECNP","SALESEXP","SECUR","SEC_NAME","SOIYR","SOURCE","SPEVTG","SRVCSVAL170","SRVCSVAL509","STATE","STYEAR","SUBCD","SUBSECCD","SUBTOTSUPPINC509","TAXPER","TAXPERP","TOTGFTGRNTRCVD509","TOTREV","TOTREV2","TOTREVP","TOTSUPP509","TXEXMPTBNDSPROCEEDS","TXREVNUELEVIED170","TXREVNUELEVIED509","UNSECUREDNOTESEND","VALIDATION_STATE","ZIP","ZIP5","full_address","lat","long"
"23","041404345","12","000","000","000","110 E ROUTT AVE",3,913872,936393,0,0,8101001900,"PUEBLO",10,0,0,100435,NA,113447,1,15287,"01",0,73417,59392,"041404345_201812_990O",8101,2018,2017,16,"010",935247,0,0,38012,35456,0,0,0,0,194203,0,0,NA,0,53299,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,40469,34156,38.2573,15287,0,"PC","O","HE","E",2304,1146,-104.6235,"E",NA,0,0,NA,621498,"PUEBLO COMMUNITY HEALTH CENTER FOUNDATION INC","041404345201812","0414043452018",911568,0,105499,38012,0,123667,0,0,"E","E32","E32","E","E11","BEST","HE","HE","HE",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.710513748851063,"09",0,0,935247,911568,0,0,0,0,0,200507,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",53299,0,0,"CO",20180,"3","3",175681,201812,201712,527497,178916,178916,183059,703178,0,0,0,0,0,"81004-2117","81004","110 E ROUTT AVE,PUEBLO,CO,81004-2117",38.2576601836735,-104.623541306122
"24","043116623","12","994","000","000","1536 WYNKOOP ST STE 901",3,159184,387941,0,0,8031001701,"DENVER",10,94812,122379,12505,NA,36447,1,0,"01",0,808640,807938,"043116623_201812_990O",8031,2018,2017,15,"010",286127,0,0,0,0,4690143,0,0,0,1150039,0,0,NA,126,0,0,0,2021694,0,0,0,1,"18eoextract990.xlsx",0,4,42,39.751251,0,0,"PC","O","EN","C",214456,101814,-105.001724,"C",NA,0,0,NA,813319,"ICLEI LOCAL GOVERNMENTS FOR SUSTAINABILITY USA INC","043116623201812","0431166232018",-55272,0,341399,0,0,112714,0,0,"C","C01","C01","C","C010","NEW","EN","EN","OT",1,NA,3152,2215,319347,327549,"IN",NA,33604,43196,NA,1134378,881948,"N",0.486612176134765,"07",0,0,0,0,0,0,0,0,0,199110,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,1150039,1150039,920652,0,0,0,0,0,0,"80202-1379","80202","1536 WYNKOOP ST STE 901,DENVER,CO,80202-1379",NA,NA
"25","043622520","12","000","000","000","PO BOX 8900",3,3057167,2480757,0,0,8101002918,"PUEBLO",72,0,0,1607805,NA,1676160,1,0,"01",0,2188690,1241560,"043622520_201812_990O",8101,2018,2017,15,"010",2469550,0,0,0,0,8437687,0,0,0,1607805,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,180,38.4416,0,0,"PC","O","RE","X",6732,11207,-104.6215,"X",NA,0,0,NA,813110,"MESSIANIC JEWISH BIBLE SOCIETY INC","043622520201812","0436225202018",3050435,0,-580885,0,0,434780,0,0,"X","X30","X30","X","X30","BEST","RE","RE","OT",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.310605532280968,"07",0,0,0,0,0,0,0,0,0,200206,0,0,0,0,0,0,0,0,"ZEV ISAACS",20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,1607805,1607805,1676340,0,0,0,0,0,0,"81008-8900","81008","PO BOX 8900,PUEBLO,CO,81008-8900",NA,NA
"26","043630442","12","000","000","000","130 W ABRIENDO AVE",3,548107,641158,0,0,8101001900,"PUEBLO",50,66560,63490,480464,NA,465782,1,51969,"01",0,557661,500412,"043630442_201812_990O",8101,2018,2017,15,"010",590615,0,0,190154,149404,0,0,0,0,723606,0,0,NA,0,242123,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,1019,1118,38.2599,51969,0,"PC","O","HS","I",73452,50543,-104.6217,"I",NA,0,0,NA,813319,"CASA OF PUEBLO","043630442201812","0436304422018",474655,0,113976,190154,0,115892,0,0,"I","I72","I72","I","I80","BEST","HU","HU","HU",1,NA,0,0,320839,270289,"IN",NA,27529,26532,NA,0,0,"N",0.482510614625119,"09",0,0,0,0,0,0,0,0,0,200204,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",242123,0,0,"CO",20180,"3","3",4662,201812,201712,2084964,671637,671637,616304,2528450,0,0,0,0,0,"81004-4224","81004","130 W ABRIENDO AVE,PUEBLO,CO,81004-4224",38.2603730306122,-104.621776397959
"27","043730045","06","000","000","000","2315 E HARMONY RD STE 200",3,451055180,516417952,225305537,225335253,8069001607,"FORT COLLINS",10,1575874,1825004,910006,"THE ORGANIZATION",321665,1,0,"01",0,451487421,408890712,"043730045_201806_990O",8069,2018,2017,12,"010",236266473,0,0,0,0,0,202350,149309,147189,726503972,0,0,NA,0,0,0,0,0,0,30047,0,1,"18eoextract990.xlsx",351659,3815243,3518799,40.5231,0,0,"PC","O","HE","E",261645459,280151479,-105.0354,"EH",NA,2758288,1887587,NA,622110,"MEDICAL CENTER OF THE ROCKIES","043730045201806","0437300452018",189409721,3885615,105973862,0,0,77793545,30047,29391,"E","E22","E22","E","E22","NEW","HE","EH","HE",1,NA,2156412,1099896,117566458,107216924,"IN",NA,1132691,1033674,NA,545787123,479537089,"Y",0.687988677432979,"03",0,30047,0,0,0,0,0,30047,0,200312,2543,41218,38675,-134310,3846940,1435244,168837796,172684736,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201806,201706,0,557461283,557461283,486684257,0,727528,0,0,0,0,"80528-8620","80528","2315 E HARMONY RD STE 200,FORT COLLINS,CO,80528-8620",NA,NA
"28","050614578","06","000","000","000","2366 E 1ST ST",3,9217699,27211469,0,0,8069001709,"LOVELAND",20,0,0,307129,NA,161100,1,0,"01",0,6572388,5820579,"050614578_201806_990O",8069,2018,2017,11,"010",-8071460,0,0,0,0,0,0,0,0,4094720,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,21898,1312,40.3927,0,0,"PC","O","ED","B",14575560,35282929,-105.0449,"B",NA,4385000,23675000,NA,611110,"NEW VISION CHARTER SCHOOL","050614578201806","0506145782018",-5357861,0,-2477668,0,0,-1606101,0,0,"B","B29","B29","B","B29","BEST","ED","ED","ED",1,NA,74498,571608,1708384,1626327,"IN",NA,0,0,NA,3691195,3480458,"N",0.549216031932384,"02",0,0,-8071460,-5357861,0,0,0,0,0,200610,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201806,201706,0,4094720,4094720,4214478,0,0,0,0,0,0,"80537-5197","80537","2366 E 1ST ST,LOVELAND,CO,80537-5197",40.3926703265306,-105.044473204082
"29","061527241","12","000","000","000","122 W 26TH ST RM 1100",3,84621,124289,0,0,8031004405,"NEW YORK",10,0,0,61200,"DKBMED",8000,2,0,"01",0,129568,37684,"061527241_201812_990EZ",8031,2018,2017,0,"010",114789,0,0,0,0,354682,0,0,0,134152,NA,NA,0,0,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,39.7214,0,0,"PC","O","PB","W",0,9500,-104.8941,"W",NA,0,0,NA,813319,"GLOBAL ALLIANCE FOR MEDICAL EDUCATION INC","061527241201812","0615272412018",84621,0,4584,0,0,-23184,0,0,"W","W90","W90","W","W90","IRS","PU","PU","OT",1,25584,0,0,0,0,"IN",NA,0,0,NA,72952,6500,"N",0.775023839740504,"7",0,0,NA,NA,0,0,0,0,0,200106,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"NY",20180,"3","3",0,201812,201712,0,134152,134152,14500,0,0,0,0,0,0,"10001-6867","10001","122 W 26TH ST RM 1100,NEW YORK,NY,10001-6867",NA,NA
"30","061622911","12","000","000","000","140 LUCERO WAY",3,67655,41771,0,0,8069001704,"PORTOLA VALLY",20,0,0,25245,NA,54883,1,0,"01",0,51129,69586,"061622911_201812_990EZ",8069,2018,2017,15,"020",41771,0,0,0,0,243533,0,0,0,25245,NA,NA,0,395,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,40.397421,0,0,"PC","S","ZA","B",0,0,-105.070429,"B",NA,0,0,NA,813219,"MYANMAR FOUNDATION FOR ANALYTIC EDUCATION INC","061622911201812","0616229112018",67655,0,-25884,0,0,-14703,0,0,"B","B11","B11","B","Q30","BEST","ED","ED","ED",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.323404923605095,"7",0,0,NA,NA,0,0,0,0,0,200112,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CA",20180,"3","3",0,201812,201712,0,25245,25245,54883,0,0,0,0,0,0,"94028-7428","94028","140 LUCERO WAY,PORTOLA VALLY,CA,94028-7428",NA,NA
"31","061682189","12","000","000","000","800 S TAFT AVE",3,267513,268196,0,0,8069002007,"LOVELAND",82,89334,0,55670,"ROB BUIRGY",54965,1,0,"01",0,358145,325599,"061682189_201812_990O",8069,2018,2017,15,"010",249856,0,0,0,0,282364,0,0,0,348097,0,0,NA,5220,0,0,0,1335233,0,0,0,1,"18eoextract990.xlsx",0,2563,1584,40.3845,0,0,"PC","O","EN","C",4630,18340,-105.097,"C",NA,0,0,NA,813312,"BIG THOMPSON WATERSHED FORUM","061682189201812","0616821892018",262883,7285,-13027,0,0,40569,0,0,"C","C32","C32","C","C32","BEST","EN","EN","OT",1,NA,0,0,1598,80126,"IN",NA,7892,7057,NA,279600,309619,"N",0.868009331456577,"07",0,0,0,0,0,0,0,0,0,200311,2979,10264,7285,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,1036365,0,"CO",20180,"3","3",0,201812,201712,0,345118,345118,366168,0,0,0,0,0,0,"80537-6347","80537","800 S TAFT AVE,LOVELAND,CO,80537-6347",40.3833914940305,-105.096921411062
"32","061686277","12","000","000","000","6113 NORMANDY CT",3,NA,640,NA,0,8069001009,"FORT COLLINS",10,0,NA,76350,"RICK W MEEHLEIS",NA,1,0,"01",0,78841,NA,"061686277_201812_990EZ",8069,2018,NA,15,"020",640,0,NA,0,NA,0,0,0,NA,76350,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,40.5021,0,0,"PC","O","AR","A",NA,0,-105.0625,"A",NA,NA,0,NA,711120,"HIGH COUNTRY CONSERVATORY OF DANCE","061686277201812","0616862772018",NA,0,-2491,0,0,NA,0,NA,"A","A62","A62","A","A62","BEST","AR","AR","AR",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.901991574540838,"9",0,0,NA,NA,0,0,0,0,0,200307,0,0,0,NA,0,NA,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,NA,198517,76350,76350,NA,198517,0,0,0,0,0,"80525-5896","80525","6113 NORMANDY CT,FORT COLLINS,CO,80525-5896",40.5020018851282,-105.062539706431
"33","061693441","12","000","000","000","317 STOVER STREET",3,1566257,2128905,0,0,8069000100,"FORT COLLINS",10,293645,211563,5059458,"DAVID SHURNA",4597429,1,139871,"01",0,7209823,6654942,"061693441_201812_990O",8069,2018,2017,15,"010",865758,0,0,81684,-40594,0,0,0,0,7399237,0,0,NA,0,221555,0,7145523,0,0,0,0,1,"18eoextract990.xlsx",0,1860,369,40.582,139871,0,"PC","O","IN","Q",750042,1263147,-105.0807,"Q",NA,0,290000,NA,611710,"NO BARRIERS USA","061693441201812","0616934412018",816215,0,49543,81684,0,346654,0,0,"Q","Q22","Q22","Q","Q22","IRS","IN","IN","OT",1,NA,3607,100087,1751793,1866409,"IN",NA,157414,158066,NA,2112757,2344305,"N",0.617168659394774,"09",0,0,0,0,0,0,0,0,0,200308,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",221555,0,0,"CO",20180,"3","3",2734,201812,201712,16933769,7259366,7259366,7001596,24335720,0,0,0,0,0,"80524-2974","80524","317 STOVER STREET,FORT COLLINS,CO,80524-2974",40.5834521632653,-105.066618
"34","061703055","12","000","000","000","2537 RESEARCH BLVD STE 203",3,159399,163769,0,0,8069000802,"FORT COLLINS",12,0,56224,133827,"JACQUELINE TILEY",116840,1,0,"01",0,239145,303650,"061703055_201812_990O",8069,2018,2017,16,"010",110285,0,0,0,0,0,632,2845,818,251817,0,0,NA,0,0,0,484352,0,0,0,0,1,"18eoextract990.xlsx",3477,3626,3555,40.5699,0,0,"PC","O","ED","B",53739,53484,-105.0477,"B",NA,0,0,NA,611699,"AMERICAN HIPPOTHERAPY ASSOCIATION INC","061703055201812","0617030552018",105660,0,12040,0,0,-12069,0,0,"B","B60","B60","B","B60","IRS","ED","ED","ED",1,NA,0,0,39456,36085,"IN",NA,0,9520,NA,110887,170368,"N",0.435155379994705,"09",0,0,0,0,0,0,0,0,0,200311,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",8904,201812,201712,471710,251185,251185,291581,1030449,0,0,0,0,0,"80526-8103","80526","2537 RESEARCH BLVD STE 203,FORT COLLINS,CO,80526-8103",NA,NA
"35","061727461","12","000","000","000","700 KALAMATH ST",3,1397719,1334411,0,0,NA,"DENVER",20,91189,88435,155174,"ANTHONY SHAWCROSS",140344,1,0,"01",0,1803151,1837203,"061727461_201812_990O",8031,2018,2017,16,"010",1190145,0,0,0,2489,868597,0,0,0,1872685,0,0,NA,86585,0,0,0,7080557,0,0,0,1,"18eoextract990.xlsx",0,15750,20985,39.7273,0,0,"PC","O","AR","A",197927,144266,-105.0002,"A",NA,0,0,NA,711100,"OPEN MEDIA FOUNDATION","061727461201812","0617274612018",1199792,52787,69534,0,0,-128210,0,0,"A","A60","A60","A",NA,"BEST","AR","AR","AR",1,NA,0,0,700021,697876,"IN",NA,91016,60464,NA,1648974,1545175,"N",0.81043788908877,"07",0,0,0,0,0,0,0,0,0,200508,0,0,0,0,52787,0,0,52787,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,1872685,1872685,1708993,0,0,0,0,0,0,"80205-2510","80204","700 KALAMATH ST,DENVER,CO,80205-2510",39.72760525,-104.999762499915
"36","113647942","11","000","000","000","6632 ST VRAIN RANCH BLVD",3,NA,15842,NA,0,8123002020,"FIRESTONE",12,0,NA,10770,"PRAIRIE RIDGE ELEMENTARY SCHOOL",NA,1,8937,"01",0,13445,NA,"113647942_201811_990EZ",8123,2018,NA,4,"020",15842,0,NA,0,NA,0,24968,4329,NA,44335,NA,NA,0,0,4268,0,92598,0,0,0,0,0,NA,29297,0,NA,40.1527,0,0,"PF","S","ED","B",NA,0,-104.9301,"B",NA,NA,0,NA,813410,"PRAIRIE RIDGE ELEMENTARY SCHOOL PARENT TEACHER ORGANIZATION","113647942201811","1136479422018",NA,0,-3015,-4669,0,NA,0,NA,"B","B94","B94","B","B11","NEW","ED","ED","ED",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.447567104477469,"9",0,0,NA,NA,0,0,0,0,0,201906,0,0,0,NA,0,NA,0,NA,NA,20181,"19eoextractez.xlsx",4268,0,0,"CO",20181,"3","3",0,201811,NA,80078,10430,10430,NA,172676,0,0,0,0,0,"80504-9725","80504","6632 ST VRAIN RANCH BLVD,FIRESTONE,CO,80504-9725",40.1527349769486,-104.929823694189
"37","113803178","12","000","000","000","1721 W HARMONY RD UNIT 101",3,1050031,1227840,0,0,8069001114,"FORT COLLINS",12,42782,70983,760768,"MARILEE BOYLAN",685443,1,8548,"01",0,570201,528361,"113803178_201812_990O",8069,2018,2017,15,"010",992655,0,0,-531,0,3093866,0,0,0,776230,0,0,NA,15882,8017,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,7445,5406,40.523503,8548,0,"PC","O","HS","P",235944,235185,-105.106212,"P",NA,0,0,NA,624120,"THE ARC OF LARIMER COUNTY INC","113803178201812","1138031782018",814087,-14961,182520,-531,0,163486,0,0,"P","P82","P82","P","P82","BEST","HU","HU","HU",1,NA,0,0,285533,218376,"IN",NA,25499,22968,NA,0,0,"N",0.642006425445646,"07",0,0,0,0,0,0,0,0,0,200708,14961,0,-14961,998,0,0,0,0,NA,20180,"19eoextract990.xlsx",8017,0,0,"CO",20180,"3","3",0,201812,201712,0,752721,752721,691847,0,0,0,0,0,0,"80526-7611","80526","1721 W HARMONY RD UNIT 101,FORT COLLINS,CO,80526-7611",NA,NA
"38","113826357","12","000","000","000","1201 N WILLIAMS ST APT 18A",3,423523,627613,0,0,8031003201,"DENVER",10,0,0,343460,"MARY DENISE HADDON",206764,1,0,"01",0,150071,129706,"113826357_201812_990O",8031,2018,2017,15,"010",621600,0,0,0,0,1130530,0,0,0,348531,0,0,NA,5071,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,5071,0,39.736609,0,0,"PC","O","AR","A",0,6013,-104.966001,"A",NA,0,0,NA,712120,"ROCKY MOUNTAIN HONOR FLIGHT","113826357201812","1138263572018",423523,0,198460,0,0,77058,0,0,"A","A80","A80","A","A80","IRS","AR","AR","AR",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.967184006970257,"07",0,0,0,0,0,0,0,0,0,200910,0,0,0,0,0,0,0,0,"RMHF",20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,348531,348531,206764,0,0,0,0,0,0,"80218-2678","80218","1201 N WILLIAMS ST APT 18A,DENVER,CO,80218-2678",NA,NA
"39","132703062","09","029","000","000","9250 E COSTILLA AVE STE 203",3,3409755,3554430,0,0,8031006810,"GREENWOOD VLG",70,68589,117529,476606,NA,642408,1,0,"01",0,736881,807265,"132703062_201809_990O",8031,2018,2017,15,"010",3504382,0,0,0,0,3360071,0,0,0,665138,0,0,NA,352924,0,0,0,128265,0,0,0,1,"18eoextract990.xlsx",0,60267,70191,39.6496,0,0,"PC","O","RE","X",55632,50048,-104.8826,"X",NA,0,0,NA,813110,"A CHRISTIAN MINISTRY IN THE NATIONAL PARKS","132703062201809","1327030622018",3354123,0,-71743,0,0,-93409,0,0,"X","X20","X20","X","X20Z","NEW","RE","RE","OT",2,NA,2194,1257,226925,234418,"IN",NA,11427,11148,NA,126071,0,"N",0.218337321799104,"07",0,0,0,0,0,0,0,0,0,197108,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201809,201709,0,665138,665138,713856,0,0,0,0,0,0,"80112-3656","80112","9250 E COSTILLA AVE STE 203,GREENWOOD VLG,CO,80112-3656",NA,NA
"40","132931071","12","091","126","000","5451 SEDONA HILLS DR",3,478933,473433,0,0,8069002600,"BERTHOUD",20,38968,43000,75539,NA,76205,1,0,"01",0,122270,124200,"132931071_201812_990O",8069,2018,2017,15,"010",473433,0,0,0,0,0,0,0,0,240007,0,0,NA,0,0,0,232756,0,0,0,0,1,"18eoextract990.xlsx",0,10551,9939,40.3343,0,0,"PC","O","AR","A",0,0,-105.1973,"A",NA,0,0,NA,813920,"SOCIETY OF ANIMAL ARTISTS INC","132931071201812","1329310712018",478933,10087,20815,0,0,28486,0,0,"A","A034","A0340","A","A20","BEST","AR","AR","AR",1,NA,0,0,0,0,"IN",NA,0,0,NA,46908,62538,"N",0.595611213480186,"09",0,0,0,0,0,0,0,0,0,198306,0,0,0,0,10087,4004,96922,107009,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",36679,201812,201712,383683,143085,143085,152686,653118,0,0,0,0,0,"80513-8987","80513","5451 SEDONA HILLS DR,BERTHOUD,CO,80513-8987",NA,NA
"41","133944997","12","000","000","000","1000 S RACE ST",3,1932072,1870393,0,0,8031003402,"DENVER",10,0,0,39490,"AM BOUTZALIS CPA PC",1029362,1,0,"01",0,122974,121552,"133944997_201812_990O",8031,2018,2017,15,"010",1867597,0,0,0,0,1208080,0,0,0,888187,0,0,NA,326024,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,48252,61917,39.6984,0,0,"PC","S","ZA","E",13126,2796,-104.964,"E",NA,0,0,NA,813219,"FOUNDATION FOR WOMENS WELLNESS INC","133944997201812","1339449972018",1918946,57936,22704,0,0,974700,0,0,"E","E117","E1170","E","E017","BEST","HE","HE","HE",1,NA,0,0,48000,48000,"IN",NA,3720,3716,NA,0,0,"N",0.282213533921444,"07",0,0,0,0,0,0,0,0,0,200002,0,1500,1500,-5758,56436,10731,742509,798945,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,145678,145678,1096252,0,0,0,0,0,0,"80209-4613","80209","1000 S RACE ST,DENVER,CO,80209-4613",39.698276,-104.963939
"42","134224803","12","031","150","120","1600 BROADWAY STE 2000",3,1106342,1033095,0,0,8031002403,"DENVER",10,0,0,0,"STEVE SPEARS",0,1,0,"01",0,325976,272431,"134224803_201812_990O",8031,2018,2017,16,"010",901717,0,0,0,0,0,0,0,0,219157,0,0,NA,0,0,0,1008254,0,0,0,0,1,"18eoextract990.xlsx",0,77,42,39.7474,0,0,"PC","O","HS","L",97806,131378,-104.9874,"L",NA,0,0,NA,624229,"MERCY HOUSING PEMBROKE INC","134224803201812","1342248032018",1008536,0,-106819,0,0,-29918,0,0,"L","L21","L21","L","L22","BEST","HU","HU","HU",1,NA,0,0,31070,14903,"IN",NA,0,0,NA,219080,242471,"N",0.251461519355871,"09",0,0,0,0,0,0,0,0,0,201203,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",242,201812,201712,0,219157,219157,242513,1008496,0,0,0,0,0,"80202-4929","80202","1600 BROADWAY STE 2000,DENVER,CO,80202-4929",NA,NA
"43","134263816","12","000","000","000","1901 E 20TH AVE",3,336938,424092,0,0,NA,"DENVER",10,0,70500,148239,"TONI SAIBER",231244,1,79915,"01",0,279061,306831,"134263816_201812_990O",8031,2018,2017,15,"010",418279,0,0,217373,102195,843177,0,0,0,446767,0,0,NA,935,297288,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,39.7469,79915,0,"PC","O","HE","F",6450,5813,-104.9648,"F",NA,0,0,NA,621498,"THE EATING DISORDER FOUNDATION","134263816201812","1342638162018",330488,0,87791,217373,0,27544,0,0,"F","F53","F53","F","F50","BEST","HE","HE","HE",1,NA,1240,936,151606,94760,"IN",NA,10569,15022,NA,0,0,"N",0.15571649622079,"07",0,0,0,0,0,0,0,0,0,200407,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",297288,0,0,"CO",20180,"3","3",0,201812,201712,0,366852,366852,334375,0,0,0,0,0,0,"80205-5531","80205","1901 E 20TH AVE,DENVER,CO,80205-5531",39.74710865,-104.964395452745
"44","134339865","06","000","000","000","1543 WAZEE ST STE 410",3,3063294,2429420,0,0,11001006500,"DENVER",28,52441,84776,2207726,NA,1475653,1,0,"01",0,2112930,3179487,"134339865_201806_990O",8031,2018,2017,15,"010",666949,0,0,0,0,9557429,0,0,0,2465586,0,0,NA,635,0,0,0,1004335,0,0,0,1,"18eoextract990.xlsx",0,0,0,38.8851,0,0,"PC","O","EN","C",2749001,1762471,-77.0033,"C",NA,0,0,NA,813319,"ENVIRONMENT AMERICA RESEARCH AND POLICY CENTER INC","134339865201806","1343398652018",314293,0,352656,0,0,-944917,0,0,"C","C01","C01","C","C052","BEST","EN","EN","OT",1,NA,796,12442,620884,605127,"IN",NA,57408,56140,NA,257064,746475,"N",0.886638541433184,"07",0,0,0,0,0,0,0,0,0,200802,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",0,201806,201706,0,2465586,2465586,2234570,0,0,0,0,0,0,"80202-1580","80202","1543 WAZEE ST STE 410,DENVER,CO,80202-1580",NA,NA
"45","136168283","12","350","000","000","9975 WADSWORTH PKWY",3,548642,686707,0,0,8031001701,"WESTMINSTER",20,120000,20000,160049,"AMERICAN ASSOC OF ENGINEERING SOC",163657,1,0,"01",0,812381,812012,"136168283_201812_990O",8031,2018,2017,16,"010",465127,0,0,0,0,0,0,0,0,846447,0,0,NA,0,0,0,2874880,0,0,0,0,1,"18eoextract990.xlsx",0,7731,6816,39.7522,0,0,"PC","O","EN","C",42746,221580,-104.999,"C",NA,0,0,NA,541618,"UNITED STATES SOCIETY ON DAMS","136168283201812","1361682832018",505896,34005,34066,0,0,16451,0,0,"C","C022","C0220","C","C022","NEW","EN","EN","OT",5,NA,77,1335,33162,92715,"IN",NA,11869,10730,NA,644585,627272,"N",0.249817020559299,"09",0,0,0,0,0,0,0,0,0,195705,0,0,0,0,34005,29383,0,34005,"COMMISSION ON LARGE DAMS",20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",145179,201812,201712,789654,846447,846447,828463,3809713,0,0,0,0,0,"80021-4296","80021","9975 WADSWORTH PKWY,WESTMINSTER,CO,80021-4296",39.8773628422486,-105.095683316122
